"","IRI_KEY","WEEK","SY","GE","VEND","ITEM","UNITS","DOLLARS","F","D","PR","UPC","VOL_EQ","PPU"
"12238",8003588,1660,0,1,48001,641,1,2.77,"NONE",0,0,"00-01-48001-00641",1.0187,2.77
"12239",8003588,1660,0,1,48001,686,8,22.16,"NONE",0,0,"00-01-48001-00686",0.9375,2.77
"12240",8003588,1660,88,2,99998,35202,2,4.54,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12241",8003588,1661,0,2,51500,24128,5,16.45,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12242",8003588,1661,0,1,51500,24135,3,9.87,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12243",8003588,1661,0,1,48001,643,12,22.24,"B",0,1,"00-01-48001-00643",1.0187,1.85333333333333
"12244",8003588,1661,0,1,48001,681,7,11.68,"B",0,1,"00-01-48001-00681",1.0187,1.66857142857143
"12245",8003588,1661,0,1,48001,641,6,10.02,"B",0,1,"00-01-48001-00641",1.0187,1.67
"12246",8003588,1661,0,1,48001,686,7,12.78,"NONE",0,1,"00-01-48001-00686",0.9375,1.82571428571429
"12247",8003588,1661,88,2,99998,35202,4,6.74,"NONE",0,1,"88-02-99998-35202",1.125,1.685
"12248",8003588,1662,0,2,51500,24128,8,20,"B",0,1,"00-02-51500-24128",1.125,2.5
"12249",8003588,1662,0,1,51500,24135,3,8.29,"B",0,1,"00-01-51500-24135",1.125,2.76333333333333
"12250",8003588,1662,0,1,48001,643,8,22.16,"NONE",0,0,"00-01-48001-00643",1.0187,2.77
"12251",8003588,1662,0,1,48001,681,3,8.31,"NONE",0,0,"00-01-48001-00681",1.0187,2.77
"12252",8003588,1662,0,1,48001,641,3,8.41,"NONE",0,0,"00-01-48001-00641",1.0187,2.80333333333333
"12253",8003588,1662,0,1,48001,686,8,22.16,"NONE",0,0,"00-01-48001-00686",0.9375,2.77
"12254",8003588,1662,88,2,99998,35202,2,4.54,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12255",8003588,1663,0,2,51500,24128,4,12.37,"NONE",0,1,"00-02-51500-24128",1.125,3.0925
"12256",8003588,1663,0,1,51500,24135,3,9.87,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12257",8003588,1663,0,1,48001,643,3,8.61,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12258",8003588,1663,0,1,48001,681,4,11.48,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12259",8003588,1663,0,1,48001,641,3,8.61,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12260",8003588,1663,0,1,48001,686,2,5.74,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12261",8003588,1663,88,2,99998,35202,5,11.35,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12262",8003588,1664,0,2,51500,24128,6,19.74,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12263",8003588,1664,0,1,51500,24135,3,9.87,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12264",8003588,1664,0,1,48001,643,9,25.83,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12265",8003588,1664,0,1,48001,681,1,2.87,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12266",8003588,1664,0,1,48001,641,3,8.61,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12267",8003588,1664,0,1,48001,686,4,11.48,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12268",8003588,1664,88,2,99998,35202,6,13.62,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12269",8003588,1665,0,2,51500,24128,7,23.03,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12270",8003588,1665,0,1,51500,24135,4,13.16,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12271",8003588,1665,0,1,48001,643,4,11.48,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12272",8003588,1665,0,1,48001,681,6,17.22,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12273",8003588,1665,0,1,48001,686,3,8.61,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12274",8003588,1665,88,2,99998,35202,3,6.81,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12275",8003588,1666,0,2,51500,24128,6,19.74,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12276",8003588,1666,0,1,51500,24135,1,3.29,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12277",8003588,1666,0,1,48001,643,20,33.35,"B",0,1,"00-01-48001-00643",1.0187,1.6675
"12278",8003588,1666,0,1,48001,681,12,20.03,"B",0,1,"00-01-48001-00681",1.0187,1.66916666666667
"12279",8003588,1666,0,1,48001,641,9,15.02,"B",0,1,"00-01-48001-00641",1.0187,1.66888888888889
"12280",8003588,1666,0,1,48001,686,9,15,"NONE",0,1,"00-01-48001-00686",0.9375,1.66666666666667
"12281",8003588,1666,88,2,99998,35202,4,9.08,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12282",8003588,1667,0,2,51500,24128,13,21.69,"B",0,1,"00-02-51500-24128",1.125,1.66846153846154
"12283",8003588,1667,0,1,51500,24135,15,26.66,"B",0,1,"00-01-51500-24135",1.125,1.77733333333333
"12284",8003588,1667,0,1,48001,643,6,17.22,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12285",8003588,1667,0,1,48001,681,3,8.61,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12286",8003588,1667,0,1,48001,641,3,8.61,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12287",8003588,1667,0,1,48001,686,7,20.09,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12288",8003588,1668,0,2,51500,24128,5,16.45,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12289",8003588,1668,0,1,51500,24135,2,6.58,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12290",8003588,1668,0,1,48001,643,7,20.09,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12291",8003588,1668,0,1,48001,681,4,11.48,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12292",8003588,1668,0,1,48001,641,5,14.35,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12293",8003588,1668,0,1,48001,686,7,20.09,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12294",8003588,1668,88,2,99998,35202,3,6.81,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12295",8003588,1669,0,2,51500,24128,4,13.16,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12296",8003588,1669,0,1,51500,24135,5,16.45,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12297",8003588,1669,0,1,48001,643,10,28.7,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12298",8003588,1669,0,1,48001,681,5,14.35,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12299",8003588,1669,0,1,48001,641,7,20.09,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12300",8003588,1669,0,1,48001,686,8,22.96,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12301",8003588,1669,88,2,99998,35202,8,18.16,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12302",8003588,1670,0,2,51500,24128,5,16.45,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12303",8003588,1670,0,1,51500,24135,2,6.58,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12304",8003588,1670,0,1,48001,643,19,34.1,"NONE",0,1,"00-01-48001-00643",1.0187,1.79473684210526
"12305",8003588,1670,0,1,48001,681,11,20.75,"NONE",0,1,"00-01-48001-00681",1.0187,1.88636363636364
"12306",8003588,1670,0,1,48001,641,8,13.33,"NONE",0,1,"00-01-48001-00641",1.0187,1.66625
"12307",8003588,1670,0,1,48001,686,9,18.63,"NONE",0,1,"00-01-48001-00686",0.9375,2.07
"12308",8003588,1670,88,2,99998,35202,3,6.81,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12309",8003588,1671,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12310",8003588,1671,0,1,51500,24135,5,16.45,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12311",8003588,1671,0,1,48001,643,9,25.83,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12312",8003588,1671,0,1,48001,681,4,11.48,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12313",8003588,1671,0,1,48001,641,1,2.87,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12314",8003588,1671,0,1,48001,686,5,14.35,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12315",8003588,1671,88,2,99998,35202,5,11.35,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12316",8003588,1672,0,2,51500,24128,4,13.16,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12317",8003588,1672,0,1,51500,24135,2,6.58,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12318",8003588,1672,0,1,48001,643,24,40.04,"B",0,1,"00-01-48001-00643",1.0187,1.66833333333333
"12319",8003588,1672,0,1,48001,681,8,13.34,"B",0,1,"00-01-48001-00681",1.0187,1.6675
"12320",8003588,1672,0,1,48001,641,10,16.67,"B",0,1,"00-01-48001-00641",1.0187,1.667
"12321",8003588,1672,0,1,48001,686,10,17.88,"NONE",0,1,"00-01-48001-00686",0.9375,1.788
"12322",8003588,1672,88,2,99998,35202,3,6.81,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12323",8003588,1673,0,2,51500,24128,6,19.74,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12324",8003588,1673,0,1,51500,24135,5,16.45,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12325",8003588,1673,0,1,48001,643,2,5.74,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12326",8003588,1673,0,1,48001,681,5,14.35,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12327",8003588,1673,0,1,48001,641,3,8.61,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12328",8003588,1673,0,1,48001,686,4,11.48,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12329",8003588,1673,88,2,99998,35202,4,9.08,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12330",8003588,1674,0,2,51500,24128,3,9.87,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12331",8003588,1674,0,1,51500,24135,4,13.16,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12332",8003588,1674,0,1,48001,643,3,8.61,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12333",8003588,1674,0,1,48001,681,2,5.74,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12334",8003588,1674,0,1,48001,641,1,2.87,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12335",8003588,1674,0,1,48001,686,7,20.09,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12336",8003588,1674,88,2,99998,35202,2,4.54,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12337",8003588,1675,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12338",8003588,1675,0,1,51500,24135,1,3.29,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12339",8003588,1675,0,1,48001,643,23,39.56,"B",0,1,"00-01-48001-00643",1.0187,1.72
"12340",8003588,1675,0,1,48001,681,8,14.56,"B",0,1,"00-01-48001-00681",1.0187,1.82
"12341",8003588,1675,0,1,48001,641,11,19.56,"B",0,1,"00-01-48001-00641",1.0187,1.77818181818182
"12342",8003588,1675,0,1,48001,686,12,21.22,"NONE",0,1,"00-01-48001-00686",0.9375,1.76833333333333
"12343",8003588,1675,88,2,99998,35202,3,6.81,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12344",8003588,1676,0,2,51500,24128,8,16,"NONE",0,1,"00-02-51500-24128",1.125,2
"12345",8003588,1676,0,1,51500,24135,8,16,"NONE",0,1,"00-01-51500-24135",1.125,2
"12346",8003588,1676,0,1,48001,643,7,20.09,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12347",8003588,1676,0,1,48001,681,3,8.61,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12348",8003588,1676,0,1,48001,686,7,20.09,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12349",8003588,1677,0,2,51500,24128,5,16.45,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12350",8003588,1677,0,1,51500,24135,2,6.58,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12351",8003588,1677,0,1,48001,643,10,28.7,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12352",8003588,1677,0,1,48001,681,4,11.48,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12353",8003588,1677,0,1,48001,641,1,2.87,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12354",8003588,1677,0,1,48001,686,3,8.61,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12355",8003588,1677,88,2,99998,35202,3,6.81,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12356",8003588,1678,0,2,51500,24128,5,16.45,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12357",8003588,1678,0,1,51500,24135,2,6.58,"NONE",0,0,"00-01-51500-24135",1.125,3.29
"12358",8003588,1678,0,1,48001,643,8,22.96,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12359",8003588,1678,0,1,48001,681,2,5.74,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12360",8003588,1678,0,1,48001,641,5,14.35,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12361",8003588,1678,0,1,48001,686,6,17.22,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12362",8003588,1678,88,2,99998,35202,7,15.89,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12363",8003588,1679,0,2,51500,24128,15,25.02,"B",0,1,"00-02-51500-24128",1.125,1.668
"12364",8003588,1679,0,1,51500,24135,6,10.02,"B",0,1,"00-01-51500-24135",1.125,1.67
"12365",8003588,1679,0,1,48001,643,4,11.48,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12366",8003588,1679,0,1,48001,681,6,17.22,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12367",8003588,1679,0,1,48001,641,1,2.87,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12368",8003588,1679,0,1,48001,686,3,8.61,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12369",8003588,1680,0,2,51500,24128,13,32.5,"A",0,1,"00-02-51500-24128",1.125,2.5
"12370",8003588,1680,0,1,51500,24135,13,32.5,"A",0,1,"00-01-51500-24135",1.125,2.5
"12371",8003588,1680,0,1,48001,643,4,11.48,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12372",8003588,1680,0,1,48001,681,2,5.74,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12373",8003588,1680,0,1,48001,641,4,11.48,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12374",8003588,1680,0,1,48001,686,4,11.48,"NONE",0,0,"00-01-48001-00686",0.9375,2.87
"12375",8003588,1681,0,2,51500,24128,8,31.92,"NONE",0,0,"00-02-51500-24128",1.125,3.99
"12376",8003588,1681,0,1,51500,24135,2,7.98,"NONE",0,0,"00-01-51500-24135",1.125,3.99
"12377",8003588,1681,0,1,48001,643,25,42.91,"NONE",0,1,"00-01-48001-00643",1.0187,1.7164
"12378",8003588,1681,0,1,48001,681,8,14.56,"NONE",0,1,"00-01-48001-00681",1.0187,1.82
"12379",8003588,1681,0,1,48001,641,5,8.34,"NONE",0,1,"00-01-48001-00641",1.0187,1.668
"12380",8003588,1681,0,1,48001,686,7,14.09,"NONE",0,1,"00-01-48001-00686",0.9375,2.01285714285714
"12381",8003588,1682,0,2,51500,24128,7,27.93,"NONE",0,0,"00-02-51500-24128",1.125,3.99
"12382",8003588,1682,0,1,51500,24135,2,7.98,"NONE",0,0,"00-01-51500-24135",1.125,3.99
"12383",8003588,1682,0,1,48001,641,2,5.74,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12384",8003588,1682,88,2,99998,35202,2,4.54,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12385",8003588,1683,0,2,51500,24128,7,27.93,"NONE",0,0,"00-02-51500-24128",1.125,3.99
"12386",8003588,1683,0,1,51500,24135,9,35.91,"NONE",0,0,"00-01-51500-24135",1.125,3.99
"12387",8003588,1683,0,1,48001,641,3,8.61,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12388",8003588,1683,88,2,99998,35202,5,11.35,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12389",8003588,1684,0,2,51500,24128,9,22.5,"B",0,1,"00-02-51500-24128",1.125,2.5
"12390",8003588,1684,0,1,51500,24135,11,27.5,"B",0,1,"00-01-51500-24135",1.125,2.5
"12391",8003588,1684,0,1,48001,681,3,7.5,"NONE",0,1,"00-01-48001-00681",1.0187,2.5
"12392",8003588,1684,0,1,48001,641,5,12.87,"NONE",0,1,"00-01-48001-00641",1.0187,2.574
"12393",8003588,1684,0,1,48001,686,5,12.87,"NONE",0,1,"00-01-48001-00686",0.9375,2.574
"12394",8003588,1684,88,2,99998,35202,2,4.5,"NONE",0,0,"88-02-99998-35202",1.125,2.25
"12395",8003588,1685,0,2,51500,24128,4,15.96,"NONE",0,0,"00-02-51500-24128",1.125,3.99
"12396",8003588,1685,0,1,51500,24135,1,3.99,"NONE",0,0,"00-01-51500-24135",1.125,3.99
"12397",8003588,1685,0,1,48001,681,2,5.74,"NONE",0,0,"00-01-48001-00681",1.0187,2.87
"12398",8003588,1685,88,2,99998,35202,5,11.35,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12399",8003588,1686,0,2,51500,24128,10,39.9,"NONE",0,0,"00-02-51500-24128",1.125,3.99
"12400",8003588,1686,0,1,51500,24135,5,16.97,"NONE",0,1,"00-01-51500-24135",1.125,3.394
"12401",8003588,1686,0,1,48001,643,2,5.74,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12402",8003588,1686,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12403",8047340,1636,0,2,51500,24128,1,2.99,"NONE",0,0,"00-02-51500-24128",1.125,2.99
"12404",8047340,1636,0,1,48001,641,1,2.77,"NONE",0,1,"00-01-48001-00641",1.0187,2.77
"12405",8047340,1638,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12406",8047340,1639,0,2,51500,24128,3,7.5,"NONE",0,1,"00-02-51500-24128",1.125,2.5
"12407",8047340,1639,0,1,48001,643,3,8.31,"NONE",0,1,"00-01-48001-00643",1.0187,2.77
"12408",8047340,1639,0,1,48001,641,3,8.31,"NONE",0,1,"00-01-48001-00641",1.0187,2.77
"12409",8047340,1640,0,2,51500,24128,1,2.99,"NONE",0,0,"00-02-51500-24128",1.125,2.99
"12410",8047340,1640,0,1,48001,643,27,45.03,"B",1,1,"00-01-48001-00643",1.0187,1.66777777777778
"12411",8047340,1640,0,1,48001,641,6,10.02,"B",1,1,"00-01-48001-00641",1.0187,1.67
"12412",8047340,1640,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12413",8047340,1641,0,2,51500,24128,2,5.98,"NONE",0,0,"00-02-51500-24128",1.125,2.99
"12414",8047340,1641,0,1,48001,643,3,7.2,"NONE",0,1,"00-01-48001-00643",1.0187,2.4
"12415",8047340,1641,0,1,48001,641,5,8.3,"NONE",0,1,"00-01-48001-00641",1.0187,1.66
"12416",8047340,1642,0,2,51500,24128,2,5.98,"NONE",0,0,"00-02-51500-24128",1.125,2.99
"12417",8047340,1642,0,1,48001,643,1,2.77,"NONE",0,1,"00-01-48001-00643",1.0187,2.77
"12418",8047340,1642,0,1,48001,681,1,2.77,"NONE",0,0,"00-01-48001-00681",1.0187,2.77
"12419",8047340,1643,0,2,51500,24128,2,2.99,"NONE",0,1,"00-02-51500-24128",1.125,1.495
"12420",8047340,1643,88,2,99998,35202,1,1.5,"A",0,1,"88-02-99998-35202",1.125,1.5
"12421",8047340,1644,0,2,51500,24128,12,17.94,"B",1,1,"00-02-51500-24128",1.125,1.495
"12422",8047340,1645,0,2,51500,24128,1,2.99,"NONE",0,0,"00-02-51500-24128",1.125,2.99
"12423",8047340,1645,0,1,48001,643,2,5.54,"NONE",0,1,"00-01-48001-00643",1.0187,2.77
"12424",8047340,1645,88,2,99998,35202,1,1.67,"NONE",0,1,"88-02-99998-35202",1.125,1.67
"12425",8047340,1646,0,1,48001,643,2,5.54,"NONE",0,1,"00-01-48001-00643",1.0187,2.77
"12426",8047340,1646,0,1,48001,641,1,2.77,"NONE",0,0,"00-01-48001-00641",1.0187,2.77
"12427",8047340,1647,0,1,48001,643,44,60.94,"B",1,1,"00-01-48001-00643",1.0187,1.385
"12428",8047340,1647,0,1,48001,641,6,8.31,"B",1,1,"00-01-48001-00641",1.0187,1.385
"12429",8047340,1648,0,1,48001,643,1,2.77,"NONE",0,1,"00-01-48001-00643",1.0187,2.77
"12430",8047340,1650,0,1,48001,643,2,4.44,"NONE",0,1,"00-01-48001-00643",1.0187,2.22
"12431",8047340,1651,0,1,48001,643,26,43.36,"A",1,1,"00-01-48001-00643",1.0187,1.66769230769231
"12432",8047340,1651,0,1,48001,641,8,13.33,"A",1,1,"00-01-48001-00641",1.0187,1.66625
"12433",8047340,1652,0,1,48001,643,2,5.54,"NONE",0,1,"00-01-48001-00643",1.0187,2.77
"12434",8047340,1652,0,1,48001,641,1,2.77,"NONE",0,0,"00-01-48001-00641",1.0187,2.77
"12435",8047340,1652,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12436",8047340,1653,0,2,51500,24128,5,10,"B",0,1,"00-02-51500-24128",1.125,2
"12437",8047340,1653,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12438",8047340,1654,0,2,51500,24128,1,2.99,"NONE",0,0,"00-02-51500-24128",1.125,2.99
"12439",8047340,1654,0,1,48001,641,1,2.77,"NONE",0,0,"00-01-48001-00641",1.0187,2.77
"12440",8047340,1654,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12441",8047340,1655,0,1,48001,643,1,2.77,"NONE",0,0,"00-01-48001-00643",1.0187,2.77
"12442",8047340,1655,0,1,48001,641,2,5.54,"NONE",0,0,"00-01-48001-00641",1.0187,2.77
"12443",8047340,1655,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12444",8047340,1656,0,1,48001,643,32,53.36,"B",1,1,"00-01-48001-00643",1.0187,1.6675
"12445",8047340,1656,0,1,48001,641,8,13.34,"B",0,1,"00-01-48001-00641",1.0187,1.6675
"12446",8047340,1657,0,2,51500,24128,1,2,"NONE",0,1,"00-02-51500-24128",1.125,2
"12447",8047340,1658,0,2,51500,24128,11,22,"B",1,1,"00-02-51500-24128",1.125,2
"12448",8047340,1659,0,2,51500,24128,1,2,"NONE",0,1,"00-02-51500-24128",1.125,2
"12449",8047340,1659,0,1,48001,643,1,2.77,"NONE",0,0,"00-01-48001-00643",1.0187,2.77
"12450",8047340,1660,0,2,51500,24128,3,6,"A",0,1,"00-02-51500-24128",1.125,2
"12451",8047340,1660,0,1,48001,643,3,8.31,"NONE",0,0,"00-01-48001-00643",1.0187,2.77
"12452",8047340,1660,0,1,48001,641,1,1.67,"NONE",0,1,"00-01-48001-00641",1.0187,1.67
"12453",8047340,1661,0,1,48001,643,26,43.36,"B",1,1,"00-01-48001-00643",1.0187,1.66769230769231
"12454",8047340,1661,0,1,48001,641,1,0.57,"B",0,1,"00-01-48001-00641",1.0187,0.57
"12455",8047340,1662,0,2,51500,24128,6,15,"B",0,0,"00-02-51500-24128",1.125,2.5
"12456",8047340,1662,0,1,48001,643,2,5.54,"NONE",0,0,"00-01-48001-00643",1.0187,2.77
"12457",8047340,1663,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12458",8047340,1663,0,1,48001,643,1,2.87,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12459",8047340,1664,0,1,48001,643,3,8.61,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12460",8047340,1665,0,1,48001,643,2,5.74,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12461",8047340,1666,0,2,51500,24128,4,6.6,"NONE",0,1,"00-02-51500-24128",1.125,1.65
"12462",8047340,1666,0,1,48001,643,57,95.08,"B",1,1,"00-01-48001-00643",1.0187,1.6680701754386
"12463",8047340,1666,0,1,48001,641,20,33.36,"B",1,1,"00-01-48001-00641",1.0187,1.668
"12464",8047340,1666,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12465",8047340,1667,0,2,51500,24128,8,13.34,"B",0,1,"00-02-51500-24128",1.125,1.6675
"12466",8047340,1667,0,1,48001,643,3,8.61,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12467",8047340,1667,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12468",8047340,1668,0,1,48001,643,1,2.87,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12469",8047340,1668,88,2,99998,35202,3,6.81,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12470",8047340,1669,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12471",8047340,1669,0,1,48001,643,5,10.74,"NONE",0,1,"00-01-48001-00643",1.0187,2.148
"12472",8047340,1669,0,1,48001,641,1,1.67,"NONE",0,1,"00-01-48001-00641",1.0187,1.67
"12473",8047340,1670,0,1,48001,643,17,28.35,"NONE",0,1,"00-01-48001-00643",1.0187,1.66764705882353
"12474",8047340,1670,0,1,48001,641,1,1.67,"NONE",0,1,"00-01-48001-00641",1.0187,1.67
"12475",8047340,1671,0,1,48001,643,4,11.48,"NONE",0,0,"00-01-48001-00643",1.0187,2.87
"12476",8047340,1671,0,1,48001,641,1,2.87,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12477",8047340,1671,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12478",8047340,1672,0,1,48001,643,34,56.7,"B",0,1,"00-01-48001-00643",1.0187,1.66764705882353
"12479",8047340,1672,0,1,48001,641,7,11.67,"B",0,1,"00-01-48001-00641",1.0187,1.66714285714286
"12480",8047340,1672,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12481",8047340,1673,0,2,51500,24128,1,3.29,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12482",8047340,1674,0,2,51500,24128,2,6.58,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12483",8047340,1674,0,1,48001,641,1,2.87,"NONE",0,0,"00-01-48001-00641",1.0187,2.87
"12484",8047340,1675,0,2,51500,24128,3,9.87,"NONE",0,0,"00-02-51500-24128",1.125,3.29
"12485",8047340,1675,0,1,48001,643,32,53.35,"B",1,1,"00-01-48001-00643",1.0187,1.6671875
"12486",8047340,1675,0,1,48001,641,9,15.01,"B",0,1,"00-01-48001-00641",1.0187,1.66777777777778
"12487",8047340,1675,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12488",8047340,1676,0,2,51500,24128,6,12,"NONE",1,1,"00-02-51500-24128",1.125,2
"12489",8047340,1676,88,2,99998,35202,1,2.27,"NONE",0,0,"88-02-99998-35202",1.125,2.27
"12490",8047340,1678,0,1,48001,643,6,14.48,"NONE",0,1,"00-01-48001-00643",1.0187,2.41333333333333
